X,Y,date
40.266666667,20.15,1986-01-15 00:00:00+00:00
2.91666666700007,17.583333333,1986-10-05 00:00:00+00:00
7.73333333300008,19.216666667,1986-10-17 00:00:00+00:00
7.70000000000005,18.6166666670001,1986-10-28 00:00:00+00:00
41.1166666670001,19.15,1986-01-15 00:00:00+00:00
41.1166666670001,19.15,1986-01-15 00:00:00+00:00
43.45,18.016666667,1986-01-15 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-01 00:00:00+00:00
38.083333333,25.066666667,1986-04-02 00:00:00+00:00
5.02555555600003,18.6733333330001,1986-10-13 00:00:00+00:00
6.23361111100007,18.894166667,1986-10-19 00:00:00+00:00
6.29388888900007,18.894166667,1986-10-14 00:00:00+00:00
6.15444444400003,19.021111111,1986-10-29 00:00:00+00:00
6.25388888900005,18.970555556,1986-10-15 00:00:00+00:00
6.35611111100008,18.9391666670001,1986-10-19 00:00:00+00:00
7.96500000000003,19.3127777780001,1986-10-23 00:00:00+00:00
4.66222222200003,17.151944444,1986-10-21 00:00:00+00:00
4.61722222200007,17.255555556,1986-10-18 00:00:00+00:00
4.60722222200008,17.329166667,1986-10-17 00:00:00+00:00
-12.916666667,19.083333333,1986-11-16 00:00:00+00:00
-12.1333333329999,19.083333333,1986-11-16 00:00:00+00:00
-12.1333333329999,18.6666666670001,1986-11-16 00:00:00+00:00
-12.916666667,18.6666666670001,1986-11-16 00:00:00+00:00
7.61666666700006,19.1666666670001,1986-10-25 00:00:00+00:00
-12.1166666669999,17.516666667,1986-11-06 00:00:00+00:00
-12.8666666669999,18.3666666670001,1986-11-07 00:00:00+00:00
2.28333333300003,17.8000000000001,1986-10-23 00:00:00+00:00
3.83333333300004,17.966666667,1986-10-23 00:00:00+00:00
1.50000000000006,19.0000000000001,1986-11-05 00:00:00+00:00
4.55916666700006,17.473888889,1986-10-15 00:00:00+00:00
-12.2499999999999,18.833333333,1986-11-05 00:00:00+00:00
-12.2499999999999,19.066666667,1986-11-05 00:00:00+00:00
41.1166666670001,19.15,1986-12-28 00:00:00+00:00
4.67083333300008,17.4830555560001,1986-10-15 00:00:00+00:00
35.6666666670001,27.35,1986-04-07 00:00:00+00:00
39.1333333330001,22.7,1986-04-02 00:00:00+00:00
38.0500000000001,24.083333333,1986-04-03 00:00:00+00:00
7.66666666700007,19.283333333,1986-10-16 00:00:00+00:00
39.1333333330001,22.7,1986-04-05 00:00:00+00:00
39.035,22.8036111110001,1986-04-06 00:00:00+00:00
3.94055555600005,18.6575,1986-10-13 00:00:00+00:00
4.07194444400005,18.655555556,1986-10-06 00:00:00+00:00
4.07194444400005,18.654444444,1986-10-25 00:00:00+00:00
4.32333333300005,19.0622222220001,1986-10-12 00:00:00+00:00
4.87583333300006,19.3072222220001,1986-10-26 00:00:00+00:00
4.92277777800007,18.955,1986-10-09 00:00:00+00:00
4.94638888900005,18.718611111,1986-10-13 00:00:00+00:00
-12.974722222,19.5411111110001,1986-12-25 00:00:00+00:00
-8.24999999999994,29.3833333330001,1986-11-27 00:00:00+00:00
69.9666666670001,26.4166666670001,1986-09-29 00:00:00+00:00
70.0500000000001,26.4166666670001,1986-09-29 00:00:00+00:00
38.8500000000001,17.1666666670001,1987-03-06 00:00:00+00:00
38.9925000000001,16.394722222,1987-03-05 00:00:00+00:00
38.3741666670001,17.6811111110001,1987-03-05 00:00:00+00:00
-13.4999999999999,20.5000000000001,1987-11-24 00:00:00+00:00
-11.8666666669999,25.8666666670001,1987-11-25 00:00:00+00:00
-11.5833333329999,23.4833333330001,1987-11-25 00:00:00+00:00
-11.7499999999999,19.1666666670001,1987-11-09 00:00:00+00:00
24.2500000000001,15.2500000000001,1987-09-27 00:00:00+00:00
8.95000000000005,19.2,1987-09-29 00:00:00+00:00
-13.916666667,18.033333333,1987-12-21 00:00:00+00:00
39.0000000000001,12.5000000000001,1987-08-22 00:00:00+00:00
